wconfid,pctid,x,y,z
1,65,0.926,0.125,-0.152
1,65,1.16,0.59,0.41
1,65,1.223,-0.141,0.055
1,65,0.84,-0.156,-0.215
1,65,0.988,0.328,-0.461
1,65,1.008,0.176,-0.242
1,65,1.156,0.445,0.367
1,65,1.215,0.004,0.07
1,65,0.977,-0.129,-0.16
1,65,1.086,0.164,-0.5
1,65,0.969,0.09,-0.203
1,65,1.129,0.449,0.449
1,65,1.23,-0.051,0.027
1,65,0.836,-0.023,-0.176
1,65,1.004,0.195,-0.535
1,65,0.965,0.141,-0.184
1,65,1.047,0.598,0.363
1,65,1.391,-0.172,0.074
1,65,0.852,-0.137,-0.152
1,65,0.832,0.344,-0.438
1,65,1.059,0.238,-0.27
1,65,1.012,0.484,0.348
1,65,1.238,-0.145,-0.004
1,65,1.027,-0.266,-0.25
1,65,0.867,0.305,-0.453
1,65,1.105,0.082,-0.285
1,65,1.219,0.336,0.363
1,65,1.07,0.043,0.16
1,65,0.992,-0.246,-0.211
1,65,0.965,0.324,-0.598
1,65,0.984,0.16,-0.23
1,65,1.23,0.441,0.363
1,65,1.152,-0.039,0.113
1,65,0.934,-0.281,-0.262
1,65,0.801,0.277,-0.473
1,65,1.023,0.187,-0.266
1,65,1.234,0.539,0.379
1,65,1.035,0.16,0.168
1,65,0.93,-0.414,-0.187
1,65,1.012,0.258,-0.543
1,65,0.977,0.113,-0.215
1,65,1.066,0.621,0.391
1,65,1.121,-0.016,0.09
1,65,0.863,-0.219,-0.266
1,65,0.918,0.363,-0.434
1,65,0.957,0.238,-0.219
1,65,1.023,0.512,0.355
1,65,1.227,0.039,0.156
1,65,0.883,-0.219,-0.191
1,65,1.066,0.187,-0.555
1,65,1.027,0.047,-0.184
1,65,0.898,0.445,0.445
1,65,1.316,0,0.047
1,65,0.969,-0.148,-0.113
1,65,0.953,0.176,-0.531
1,65,1.113,0.055,-0.141
1,65,0.969,0.566,0.422
1,65,1.316,-0.191,0.012
1,65,0.871,-0.117,-0.023
1,65,1.012,0.098,-0.617
1,65,1.086,-0.035,-0.184
1,65,1.031,0.523,0.441
1,65,1.191,-0.094,-0.004
1,65,1.098,-0.223,-0.301
1,65,0.855,0.281,-0.422
1,65,1.086,0.098,-0.25
1,65,1.297,0.234,0.391
1,65,0.992,0.008,0.121
1,65,1.012,-0.266,-0.227
1,65,0.957,0.332,-0.578
1,65,0.934,0.187,-0.207
1,65,1.133,0.492,0.324
1,65,1.141,-0.082,0.16
1,65,0.914,-0.316,-0.262
1,65,0.793,0.266,-0.477
1,65,1.02,0.234,-0.254
1,65,1.211,0.527,0.332
1,65,1.203,0.129,0.16
1,65,0.852,-0.379,-0.211
1,65,0.891,0.289,-0.477
1,65,0.992,0.082,-0.242
1,65,1.187,0.559,0.359
1,65,1.324,-0.008,0.098
1,65,0.871,-0.148,-0.25
1,65,0.93,0.391,-0.488
1,65,0.969,0.25,-0.234
1,65,1.059,0.48,0.375
1,65,1.172,-0.066,0.156
1,65,0.883,-0.219,-0.211
1,65,0.754,0.23,-0.527
1,65,1.051,0.145,-0.25
1,65,1.117,0.465,0.449
1,65,1.207,0.035,0.055
1,65,0.801,-0.066,-0.141
1,65,0.938,0.293,-0.496
1,65,1.098,0.133,-0.207
1,65,0.988,0.59,0.426
1,65,1.285,-0.148,0.031
1,65,0.926,-0.164,-0.184
1,65,1.02,0.297,-0.461
1,65,1.102,-0.031,-0.238
1,65,1.25,0.539,0.355
1,65,1.07,0.145,0.191
1,65,0.914,-0.41,-0.191
1,65,1.012,0.328,-0.484
1,65,1.023,0.066,-0.223
1,65,1.152,0.539,0.391
1,65,1.145,0.078,0.09
1,65,0.863,-0.098,-0.16
1,65,0.992,0.145,-0.445
1,65,1.098,0.012,-0.207
1,65,1.062,0.598,0.426
1,65,1.238,-0.023,0.023
1,65,0.855,-0.176,-0.187
1,65,1.047,0.148,-0.551
1,65,1.102,-0.016,-0.199
1,65,0.977,0.523,0.363
1,65,1.187,0.086,0.133
1,65,0.867,-0.039,-0.242
1,65,0.938,0.277,-0.574
1,65,0.996,0.102,-0.195
1,65,1.137,0.574,0.34
1,65,1.336,-0.02,0.113
1,65,0.902,-0.152,-0.172
1,65,0.863,0.34,-0.434
1,65,1.082,0.242,-0.215
1,65,1.066,0.598,0.355
1,65,1.215,-0.082,-0.008
1,65,1.09,-0.281,-0.285
1,65,0.793,0.391,-0.441
1,65,1.047,0.16,-0.25
1,65,1.336,0.336,0.379
1,65,0.977,0.012,0.133
1,65,1.031,-0.324,-0.211
1,65,0.887,0.445,-0.574
1,65,0.973,0.129,-0.219
1,65,1.152,0.457,0.336
1,65,1.105,-0.141,0.129
1,65,0.949,-0.262,-0.254
1,65,0.75,0.336,-0.473
1,65,1.023,0.242,-0.238
1,65,1.219,0.551,0.328
1,65,1.098,0.133,0.16
1,65,0.914,-0.387,-0.207
1,65,0.914,0.312,-0.461
1,65,1.023,0.066,-0.246
1,65,1.199,0.523,0.391
1,65,1.152,0.031,0.117
1,65,0.836,-0.133,-0.187
1,65,0.926,0.191,-0.535
1,65,1.082,0.031,-0.227
1,65,1.047,0.645,0.414
1,65,1.191,-0.027,0.031
1,65,0.824,-0.199,-0.184
1,65,1.133,0.203,-0.52
1,65,1.09,0.008,-0.234
1,65,1.035,0.418,0.43
1,65,1.324,0.051,0.047
1,65,0.879,-0.066,-0.094
1,65,0.91,0.211,-0.559
1,65,1.066,0.078,-0.184
1,65,1.062,0.504,0.438
1,65,1.375,-0.133,0.039
1,65,0.879,-0.07,-0.207
1,65,1.008,0.109,-0.543
1,65,1.098,-0.008,-0.223
1,65,0.973,0.621,0.438
1,65,1.129,-0.035,0.035
1,65,0.891,-0.32,-0.25
1,65,1.035,0.184,-0.461
1,65,1.066,0.047,-0.211
1,65,1.148,0.477,0.391
1,65,1.172,0.121,0.102
1,65,0.832,-0.086,-0.148
1,65,0.895,0.285,-0.477
1,65,1.066,0.051,-0.187
1,65,1.047,0.563,0.41
1,65,1.281,-0.051,0.016
1,65,0.918,-0.156,-0.184
1,65,1.078,0.098,-0.469
1,65,1.09,-0.035,-0.203
1,65,1.285,0.551,0.359
1,65,0.98,0.113,0.137
1,65,0.891,-0.406,-0.262
1,65,0.961,0.32,-0.566
1,65,1.02,0.078,-0.215
1,65,1.113,0.57,0.348
1,65,1.133,0.043,0.117
1,65,0.949,-0.164,-0.164
1,65,0.91,0.152,-0.605
1,65,1.09,0.023,-0.199
1,65,1.039,0.652,0.418
1,65,1.195,-0.039,-0.004
1,65,0.941,-0.254,-0.187
1,65,0.813,0.234,-0.449
1,65,1.066,0.199,-0.23
1,65,0.969,0.449,0.375
1,65,1.203,0.012,0.047
1,65,0.855,-0.055,-0.102
1,65,0.965,0.266,-0.516
1,65,1.121,0.105,-0.191
1,65,1.066,0.559,0.332
1,65,1.305,-0.18,0.027
1,65,0.934,-0.172,-0.191
1,65,0.805,0.305,-0.453
1,65,1.121,-0.031,-0.234
1,65,1.242,0.484,0.355
1,65,1.117,0.164,0.164
1,65,0.895,-0.32,-0.203
1,65,1.074,0.309,-0.512
1,65,1.031,0.047,-0.223
1,65,1.117,0.492,0.379
1,65,1.207,0.043,0.051
1,65,0.793,-0.125,-0.172
1,65,0.922,0.234,-0.457
1,65,1.105,0.012,-0.211
1,65,1.07,0.555,0.422
1,65,1.258,-0.066,0.004
1,65,0.906,-0.129,-0.203
1,65,1.156,0.137,-0.531
1,65,1.078,-0.016,-0.207
1,65,1.234,0.539,0.348
1,65,1.18,0.105,0.16
1,65,0.879,-0.418,-0.207
1,65,0.973,0.293,-0.523
1,65,0.988,0.078,-0.227
1,65,1.121,0.574,0.367
1,65,1.348,0.008,0.129
1,65,0.922,-0.152,-0.152
1,65,1.012,0.078,-0.605
1,65,1.074,-0.027,-0.199
1,65,1.047,0.594,0.383
1,65,1.242,-0.074,0.148
1,65,0.852,-0.238,-0.18
1,65,0.883,0.199,-0.445
1,65,1.047,0.187,-0.25
1,65,1.07,0.477,0.414
1,65,1.219,-0.02,0.043
1,65,0.992,-0.312,-0.242
1,65,0.949,0.422,-0.52
1,65,0.977,0.133,-0.195
1,65,1.098,0.539,0.336
1,65,1.09,-0.074,0.129
1,65,0.941,-0.262,-0.273
1,65,0.805,0.309,-0.539
1,65,1.035,0.242,-0.234
1,65,1.187,0.566,0.367
1,65,1.051,0.168,0.148
1,65,0.887,-0.375,-0.172
1,65,1.055,0.191,-0.453
1,65,0.996,0.063,-0.187
1,65,1.012,0.578,0.379
1,65,1.176,0.07,0.105
1,65,0.84,-0.113,-0.137
1,65,0.98,0.137,-0.473
1,65,1.117,-0.02,-0.172
1,65,1.09,0.445,0.328
1,65,1.16,-0.055,0.117
1,65,0.875,-0.133,-0.293
1,65,0.797,0.227,-0.395
1,65,1.062,0.191,-0.25
1,65,1.117,0.512,0.359
1,65,1.262,-0.094,0.148
1,65,0.973,-0.414,-0.172
1,65,0.801,0.359,-0.488
1,65,0.984,0.059,-0.246
1,65,1.086,0.578,0.395
1,65,1.102,-0.023,0.117
1,65,0.93,-0.262,-0.273
1,65,0.77,0.27,-0.527
1,65,0.977,0.258,-0.156
1,65,1.078,0.516,0.328
1,65,1.121,0.07,0.129
1,65,0.84,-0.211,-0.168
1,65,0.949,0.16,-0.434
1,65,1.031,0.063,-0.277
1,65,1.129,0.496,0.43
1,65,1.273,-0.016,0.047
1,65,1.004,-0.301,-0.195
1,65,1,0.238,-0.508
1,65,0.996,0.133,-0.195
1,65,1.102,0.516,0.359
1,65,1.121,-0.063,0.121
1,65,0.934,-0.312,-0.27
1,65,0.844,0.277,-0.398
1,65,1.02,0.238,-0.254
1,65,1.121,0.641,0.359
1,65,1.004,0.168,0.145
1,65,0.883,-0.383,-0.176
1,65,0.887,0.211,-0.648
1,65,0.977,0.094,-0.141
1,65,1.078,0.625,0.406
1,65,1.23,-0.043,0.051
1,65,0.836,-0.102,-0.25
1,65,0.945,0.309,-0.508
1,65,0.969,0.195,-0.211
1,65,1.168,0.457,0.324
1,65,1.289,0.008,0.145
1,65,0.875,-0.203,-0.148
1,65,1.098,0.086,-0.629
1,65,1.07,0,-0.145
1,65,0.996,0.406,0.441
1,65,1.387,-0.066,0.023
1,65,0.832,0.004,-0.055
1,65,1,0.125,-0.52
1,65,1.039,-0.012,-0.133
1,65,1.078,0.488,0.348
1,65,1.434,-0.211,0.105
1,65,0.883,-0.145,-0.105
1,65,0.902,0.332,-0.449
1,65,1.117,-0.086,-0.234
1,65,1.023,0.57,0.328
1,65,1.105,0.125,0.16
1,65,0.813,-0.234,-0.168
1,65,0.977,0.184,-0.406
1,65,1.023,0.09,-0.137
1,65,1.078,0.539,0.43
1,65,1.277,0.02,0.031
1,65,0.832,-0.051,-0.063
1,65,1.023,0.18,-0.5
1,65,1.051,-0.008,-0.141
1,65,1.051,0.512,0.352
1,65,1.148,-0.078,0.129
1,65,0.922,-0.309,-0.281
1,65,0.836,0.258,-0.41
1,65,1.02,0.234,-0.238
1,65,1.145,0.633,0.352
1,65,1.281,0.164,0.16
1,65,0.922,-0.359,-0.176
1,65,0.953,0.215,-0.578
1,65,0.953,0.074,-0.16
1,65,0.992,0.66,0.371
1,65,1.391,0.031,0.098
1,65,0.945,-0.129,-0.102
1,65,1.012,0.059,-0.535
1,65,1.125,-0.039,-0.152
1,65,1.145,0.73,0.332
1,65,1.273,-0.145,0.141
1,65,0.863,-0.133,-0.156
1,65,0.77,0.227,-0.387
1,65,1.059,0.168,-0.266
1,65,1.133,0.426,0.438
1,65,1.285,-0.059,0.012
1,65,0.98,-0.406,-0.18
1,65,0.984,0.395,-0.461
1,65,0.996,0.094,-0.25
1,65,1.086,0.582,0.355
1,65,1.109,-0.016,0.148
1,65,0.934,-0.258,-0.27
1,65,0.914,0.312,-0.539
1,65,0.969,0.27,-0.223
1,65,1.152,0.563,0.352
1,65,1.082,0.129,0.187
1,65,0.84,-0.258,-0.172
1,65,1.008,0.223,-0.438
1,65,1.027,0.035,-0.164
1,65,1.039,0.523,0.406
1,65,1.199,0.074,0.07
1,65,0.84,-0.055,-0.086
1,65,0.969,0.148,-0.523
1,65,1.098,0.023,-0.137
1,65,1.195,0.633,0.422
1,65,1.316,-0.172,-0.016
1,65,0.938,-0.133,-0.281
1,65,0.824,0.266,-0.438
1,65,0.996,0.254,-0.238
1,65,1.141,0.496,0.328
1,65,1.285,-0.086,0.195
1,65,0.883,-0.367,-0.203
1,65,0.805,0.324,-0.512
1,65,1,0.121,-0.258
1,65,1.086,0.527,0.395
1,65,1.223,-0.02,0.094
1,65,1.02,-0.262,-0.246
1,65,0.898,0.363,-0.586
1,65,0.941,0.172,-0.172
1,65,1.211,0.496,0.32
1,65,1.148,-0.074,0.152
1,65,0.98,-0.309,-0.242
1,65,0.711,0.273,-0.504
1,65,1.012,0.242,-0.258
1,65,1.223,0.512,0.332
1,65,1.062,0.113,0.164
1,65,0.965,-0.375,-0.211
1,65,0.887,0.266,-0.535
1,65,0.992,0.063,-0.242
1,65,1.148,0.543,0.32
1,65,1.129,-0.02,0.129
1,65,0.965,-0.211,-0.25
1,65,0.891,0.363,-0.488
1,65,1.012,0.215,-0.223
1,65,1.277,0.453,0.363
1,65,1.164,0.105,0.199
1,65,0.859,-0.246,-0.203
1,65,1.137,0.316,-0.504
1,65,1.082,0.012,-0.246
1,65,1.141,0.418,0.387
1,65,1.199,0.082,0.074
1,65,0.898,-0.07,-0.125
1,65,0.973,0.242,-0.559
1,65,1.082,0.074,-0.187
1,65,1.098,0.512,0.41
1,65,1.281,-0.074,0.035
1,65,0.852,-0.129,-0.199
1,65,1.023,0.098,-0.539
1,65,1.121,-0.023,-0.203
1,65,1.008,0.555,0.344
1,65,1.152,-0.094,0.039
1,65,0.906,-0.371,-0.238
1,65,0.824,0.336,-0.48
1,65,1.051,0.059,-0.215
1,65,1.156,0.52,0.344
1,65,1.172,0.094,0.145
1,65,0.832,-0.156,-0.187
1,65,0.918,0.281,-0.457
1,65,1.086,0.07,-0.207
1,65,1.062,0.676,0.41
1,65,1.223,-0.004,0.012
1,65,0.977,-0.219,-0.18
1,65,1.098,0.164,-0.445
1,65,1.121,-0.027,-0.23
1,65,1.215,0.43,0.379
1,65,0.965,0.098,0.125
1,65,0.984,-0.457,-0.254
1,65,0.918,0.277,-0.488
1,65,1.012,0.09,-0.191
1,65,1.027,0.605,0.328
1,65,1.035,0.008,0.164
1,65,0.848,-0.199,-0.187
1,65,0.863,0.168,-0.574
1,65,1.117,0.02,-0.207
1,65,1.051,0.68,0.418
1,65,1.168,-0.012,0.035
1,65,0.891,-0.242,-0.254
1,65,1.004,0.336,-0.547
1,65,1.09,0.043,-0.238
1,65,1.129,0.426,0.359
1,65,1.281,0.125,0.117
1,65,0.949,-0.086,-0.145
1,65,0.914,0.18,-0.543
1,65,1.059,0.094,-0.18
1,65,0.965,0.563,0.422
1,65,1.375,-0.07,0.027
1,65,0.793,-0.141,-0.043
1,65,0.98,0.109,-0.527
1,65,1.113,-0.027,-0.215
1,65,0.922,0.574,0.371
1,65,1.145,-0.063,0.051
1,65,0.926,-0.363,-0.266
1,65,1,0.316,-0.477
1,65,1.039,0.055,-0.227
1,65,1.094,0.512,0.305
1,65,1.152,0.082,0.152
1,65,0.852,-0.164,-0.187
1,65,0.934,0.297,-0.484
1,65,1.105,0.063,-0.195
1,65,1.125,0.66,0.391
1,65,1.219,-0.027,0.02
1,65,0.93,-0.176,-0.199
1,65,1.156,0.289,-0.504
1,65,1.117,-0.023,-0.27
1,65,1.234,0.438,0.352
1,65,0.98,0.098,0.133
1,65,0.84,-0.438,-0.223
1,65,0.934,0.305,-0.539
1,65,1.023,0.066,-0.211
1,65,1.172,0.57,0.34
1,65,1.062,-0.031,0.129
1,65,0.852,-0.187,-0.238
1,65,0.781,0.395,-0.492
1,65,1.004,0.215,-0.187
1,65,1.02,0.441,0.34
1,65,1.156,-0.031,0.191
1,65,0.906,-0.25,-0.238
1,65,0.875,0.285,-0.523
1,65,1.094,0.156,-0.172
1,65,1.195,0.395,0.359
1,65,1.148,0.078,0.105
1,65,0.832,-0.074,-0.168
1,65,0.914,0.254,-0.512
1,65,1.043,0.078,-0.207
1,65,1.047,0.605,0.406
1,65,1.25,-0.055,0.051
1,65,0.938,-0.227,-0.195
1,65,1.039,0.262,-0.488
1,65,1.133,-0.012,-0.168
1,65,1.23,0.453,0.344
1,65,1.043,0.137,0.156
1,65,0.953,-0.41,-0.238
1,65,0.918,0.348,-0.473
1,65,1.078,0.051,-0.227
1,65,1.078,0.551,0.355
1,65,1.07,0.137,0.156
1,65,0.813,-0.184,-0.187
1,65,0.852,0.23,-0.457
1,65,1.082,0.105,-0.227
1,65,1.043,0.68,0.418
1,65,1.184,-0.008,0.035
1,65,0.828,-0.18,-0.25
1,65,1.008,0.27,-0.512
1,65,1.141,0.02,-0.258
1,65,1.16,0.352,0.355
1,65,1.156,0.031,0.082
1,65,0.887,-0.055,-0.125
1,65,0.926,0.277,-0.547
1,65,1.023,0.141,-0.172
1,65,1.109,0.5,0.391
1,65,1.258,-0.187,0.055
1,65,0.859,-0.051,-0.223
1,65,1.012,0.234,-0.457
1,65,1.113,0.055,-0.277
1,65,1.051,0.609,0.371
1,65,1.297,-0.23,0.055
1,65,0.875,-0.285,-0.094
1,65,0.961,0.352,-0.473
1,65,0.984,0.043,-0.273
1,65,1.039,0.59,0.379
1,65,1.223,-0.191,0.008
1,65,0.801,-0.109,-0.184
1,65,0.918,0.312,-0.52
1,65,1.051,0.145,-0.203
1,65,1.02,0.586,0.406
1,65,1.219,-0.027,0.063
1,65,0.918,-0.23,-0.258
1,65,0.949,0.223,-0.492
1,65,1.113,0.051,-0.277
1,65,1.098,0.48,0.375
1,65,1.102,0.039,0.09
1,65,0.91,-0.184,-0.105
1,65,0.926,0.129,-0.457
1,65,0.977,0.113,-0.141
1,65,1.055,0.527,0.402
1,65,1.227,-0.238,0.016
1,65,0.828,-0.18,-0.199
1,65,0.953,0.203,-0.469
1,65,1.059,0.113,-0.242
1,65,0.973,0.672,0.375
1,65,1.148,0.063,0.047
1,65,0.855,-0.262,-0.07
1,65,0.914,0.152,-0.609
1,65,1.004,0.098,-0.125
1,65,1.051,0.664,0.438
1,65,1.34,-0.184,0.02
1,65,0.879,-0.121,-0.141
1,65,0.844,0.273,-0.555
1,65,1.02,0.152,-0.164
1,65,1.047,0.566,0.418
1,65,1.371,-0.152,0.07
1,65,0.91,-0.066,-0.031
1,65,0.898,0.16,-0.465
1,65,1.109,0.063,-0.273
1,65,1.113,0.453,0.359
1,65,1.336,-0.238,0.047
1,65,0.891,-0.242,-0.082
1,65,0.98,0.328,-0.457
1,65,0.98,0.086,-0.258
1,65,1.039,0.629,0.418
1,65,1.262,-0.195,0.023
1,65,0.824,-0.121,-0.184
1,65,0.859,0.246,-0.5
1,65,1.055,0.156,-0.191
1,65,1.039,0.617,0.402
1,65,1.219,-0.023,0.07
1,65,0.938,-0.199,-0.262
1,65,0.918,0.172,-0.445
1,65,1.152,0.023,-0.27
1,65,1.078,0.48,0.348
1,65,1.113,0.02,0.074
1,65,0.918,-0.16,-0.094
1,65,0.922,0.18,-0.484
1,65,0.996,0.129,-0.148
1,65,1.078,0.551,0.402
1,65,1.223,-0.227,0.031
1,65,0.879,-0.23,-0.203
1,65,0.969,0.187,-0.473
1,65,1.059,0.109,-0.246
1,65,0.992,0.652,0.355
1,65,1.309,0.082,0.066
1,65,0.922,-0.262,-0.063
1,65,0.941,0.148,-0.621
1,65,0.988,0.105,-0.121
1,65,1.062,0.641,0.453
1,65,1.375,-0.137,0.02
1,65,0.852,-0.098,-0.168
1,65,0.836,0.234,-0.574
1,65,1.055,0.156,-0.168
1,65,1.035,0.73,0.422
1,65,1.359,-0.191,0.066
1,65,0.887,-0.066,-0.035
1,65,0.926,0.18,-0.469
1,65,1.039,0.074,-0.273
1,65,1.129,0.473,0.43
1,65,1.348,-0.223,-0.035
1,65,0.98,-0.309,-0.254
1,65,0.922,0.359,-0.477
1,65,1.117,0.047,-0.277
1,65,1.191,0.398,0.375
1,65,1.09,0.172,0.164
1,65,0.871,-0.176,-0.211
1,65,0.852,0.254,-0.48
1,65,1.035,0.148,-0.211
1,65,0.93,0.621,0.352
1,65,1.195,0.02,0.078
1,65,0.855,-0.176,-0.086
1,65,1.016,0.07,-0.473
1,65,1.047,0.07,-0.113
1,65,1.184,0.563,0.461
1,65,1.387,-0.168,-0.004
1,65,0.875,-0.203,-0.281
1,65,0.836,0.301,-0.449
1,65,1.16,0.023,-0.266
1,65,1.02,0.453,0.367
1,65,1.238,0.152,0.215
1,65,0.934,-0.074,-0.27
1,65,0.82,0.199,-0.469
1,65,1.102,0.129,-0.242
1,65,0.977,0.641,0.344
1,65,1.34,-0.254,0.066
1,65,0.855,-0.254,-0.078
1,65,0.926,0.285,-0.457
1,65,0.992,0.043,-0.293
1,65,1.117,0.563,0.332
1,65,1.344,-0.145,0.023
1,65,0.879,-0.133,-0.187
1,65,0.828,0.312,-0.559
1,65,1.012,0.145,-0.242
1,65,1.109,0.5,0.375
1,65,1.273,-0.184,0.078
1,65,0.922,-0.238,-0.234
1,65,0.902,0.27,-0.539
1,65,1.078,0.094,-0.305
1,65,1.172,0.516,0.328
1,65,1.148,0.012,0.047
1,65,0.918,-0.266,-0.145
1,65,0.91,0.187,-0.512
1,65,0.949,0.105,-0.227
1,65,1.059,0.531,0.406
1,65,1.176,-0.254,0.031
1,65,0.824,-0.098,-0.191
1,65,0.98,0.344,-0.395
1,65,1.039,0.152,-0.281
1,65,1.098,0.512,0.402
1,65,1.223,-0.07,0.012
1,65,0.84,-0.187,-0.238
1,65,0.902,0.23,-0.457
1,65,1.07,0.066,-0.305
1,65,1.012,0.434,0.363
1,65,1.27,0.023,0.047
1,65,0.875,-0.027,-0.133
1,65,0.973,0.18,-0.527
1,65,0.969,0.109,-0.199
1,65,0.996,0.613,0.398
1,65,1.375,-0.234,0.004
1,65,0.906,-0.066,-0.07
1,65,0.84,0.301,-0.402
1,65,1.012,0.191,-0.277
1,65,0.977,0.527,0.371
1,65,1.363,-0.246,0.059
1,65,0.863,-0.223,-0.109
1,65,0.898,0.281,-0.484
1,65,0.953,0.098,-0.293
1,65,1.051,0.605,0.414
1,65,1.258,-0.121,0.035
1,65,0.918,-0.152,-0.187
1,65,0.996,0.328,-0.547
1,65,0.988,0.172,-0.227
1,65,1.043,0.5,0.383
1,65,1.207,-0.105,0.07
1,65,0.902,-0.266,-0.281
1,65,0.848,0.23,-0.539
1,65,1.047,0.164,-0.266
1,65,1.098,0.574,0.352
1,65,1.059,0.117,0.09
1,65,0.891,-0.301,-0.152
1,65,0.953,0.113,-0.484
1,65,0.98,0.09,-0.164
1,65,0.996,0.672,0.414
1,65,1.168,-0.121,0.027
1,65,0.875,-0.168,-0.273
1,65,0.918,0.336,-0.465
1,65,1.012,0.227,-0.227
1,65,1.199,0.5,0.348
1,65,1.336,0.051,0.094
1,65,0.953,-0.16,-0.129
1,65,0.992,0.223,-0.613
1,65,1.02,0.059,-0.152
1,65,1.113,0.461,0.426
1,65,1.402,-0.094,0.023
1,65,0.828,-0.031,-0.172
1,65,1.016,0.223,-0.527
1,65,0.969,0.105,-0.203
1,65,1.043,0.59,0.379
1,65,1.395,-0.168,0.059
1,65,0.918,-0.105,-0.098
1,65,0.836,0.297,-0.402
1,65,1.105,0.23,-0.234
1,65,1.027,0.504,0.453
1,65,1.23,-0.164,-0.035
1,65,1.051,-0.215,-0.281
1,65,0.906,0.281,-0.461
1,65,1.109,0.109,-0.297
1,65,1.242,0.312,0.367
1,65,1.055,0.051,0.172
1,65,0.922,-0.211,-0.234
1,65,0.957,0.305,-0.531
1,65,0.988,0.191,-0.199
1,65,1.184,0.477,0.363
1,65,1.191,-0.043,0.113
1,65,0.883,-0.328,-0.273
1,65,0.816,0.227,-0.402
1,65,1.031,0.207,-0.277
1,65,1.109,0.617,0.363
1,65,1.027,0.121,0.137
1,65,0.836,-0.402,-0.168
1,65,0.98,0.133,-0.547
1,65,0.996,0.063,-0.176
1,65,0.938,0.672,0.379
1,65,1.172,-0.066,0.055
1,65,0.879,-0.156,-0.266
1,65,0.902,0.328,-0.441
1,65,0.984,0.23,-0.211
1,65,0.996,0.465,0.332
1,65,1.266,-0.113,0.137
1,65,0.852,-0.184,-0.164
1,65,0.801,0.121,-0.406
1,65,1.109,0.145,-0.289
1,65,1.066,0.512,0.383
1,65,1.289,-0.055,0.031
1,65,0.953,-0.309,-0.211
1,65,0.969,0.367,-0.457
1,65,1.008,0.102,-0.238
1,65,1.059,0.563,0.348
1,65,1.125,-0.102,0.098
1,65,0.934,-0.27,-0.281
1,65,0.801,0.312,-0.508
1,65,1,0.258,-0.242
1,65,1.09,0.605,0.352
1,65,1.098,0.156,0.137
1,65,0.887,-0.312,-0.168
1,65,1.016,0.187,-0.434
1,65,1.031,0.055,-0.164
1,65,0.98,0.605,0.395
1,65,1.227,0.043,0.059
1,65,0.832,-0.121,-0.109
1,65,0.949,0.113,-0.5
1,65,1.129,-0.016,-0.164
1,65,1.164,0.461,0.344
1,65,1.187,-0.086,0.109
1,65,0.902,-0.09,-0.277
1,65,0.789,0.223,-0.461
1,65,1.027,0.223,-0.266
1,65,1.109,0.539,0.363
1,65,1.266,0.133,0.137
1,65,0.871,-0.023,-0.172
1,65,1.047,0.227,-0.527
1,65,0.996,0.055,-0.223
1,65,1.016,0.613,0.363
1,65,1.352,-0.059,0.063
1,65,0.832,-0.168,-0.113
1,65,0.902,0.316,-0.457
1,65,1.141,0.211,-0.211
1,65,1.035,0.605,0.332
1,65,1.207,-0.141,-0.027
1,65,1.008,-0.289,-0.27
1,65,0.75,0.414,-0.465
1,65,1.039,0.184,-0.277
1,65,1.176,0.453,0.34
1,65,1.012,0.055,0.148
1,65,0.957,-0.297,-0.195
1,65,0.895,0.484,-0.551
1,65,1,0.098,-0.234
1,65,1.172,0.527,0.355
1,65,1.141,-0.129,0.086
1,65,0.887,-0.258,-0.266
1,65,0.766,0.352,-0.484
1,65,1,0.27,-0.238
1,65,1.18,0.563,0.375
1,65,1.105,0.133,0.152
1,65,0.844,-0.32,-0.184
1,65,1.043,0.316,-0.527
1,65,1.047,0.063,-0.238
1,65,1.074,0.563,0.414
1,65,1.203,0.012,0.059
1,65,0.809,-0.117,-0.109
1,65,0.992,0.16,-0.578
1,65,1.133,0.039,-0.211
1,65,1.035,0.648,0.438
1,65,1.23,-0.063,-0.008
1,65,0.875,-0.113,-0.285
1,65,0.789,0.262,-0.473
1,65,1.016,0.266,-0.23
1,65,1.004,0.48,0.352
1,65,1.184,-0.031,0.172
1,65,0.902,-0.363,-0.23
1,65,0.773,0.363,-0.438
1,65,1.059,0.094,-0.23
1,65,1.148,0.59,0.355
1,65,1.129,0.004,0.098
1,65,0.824,-0.148,-0.145
1,65,0.875,0.285,-0.445
1,65,1.102,0.223,-0.215
1,65,0.996,0.695,0.418
1,65,1.223,-0.059,0.012
1,65,0.902,-0.207,-0.211
1,65,1.016,0.195,-0.422
1,65,1.098,0.016,-0.23
1,65,0.98,0.473,0.387
1,65,1.199,0.023,0.055
1,65,0.824,-0.047,-0.105
1,65,0.895,0.223,-0.496
1,65,1.086,0.074,-0.172
1,65,1.027,0.598,0.422
1,65,1.305,-0.133,0.008
1,65,0.883,-0.18,-0.164
1,65,0.887,0.137,-0.414
1,65,1.172,-0.004,-0.203
1,65,1.246,0.512,0.363
1,65,1.094,0.133,0.168
1,65,0.902,-0.305,-0.227
1,65,0.969,0.277,-0.531
1,65,1.102,0.031,-0.23
1,65,1.129,0.539,0.367
1,65,1.363,0.094,0.09
1,65,0.965,-0.082,-0.141
1,65,0.891,0.172,-0.535
1,65,1.082,0.07,-0.195
